time,latitude,longitude,CRW_SST
UTC,degrees_north,degrees_east,Celsius
2003-11-09T12:00:00Z,19.775,-155.075,26.26
2003-11-10T12:00:00Z,19.775,-155.075,26.26
2003-11-11T12:00:00Z,19.775,-155.075,26.23
2003-11-12T12:00:00Z,19.775,-155.075,26.080000000000002
2003-11-13T12:00:00Z,19.775,-155.075,26.240000000000002
2003-11-14T12:00:00Z,19.775,-155.075,26.19
2003-11-15T12:00:00Z,19.775,-155.075,26.11
2003-11-16T12:00:00Z,19.775,-155.075,26.16
2003-11-17T12:00:00Z,19.775,-155.075,26.060000000000002
2003-11-18T12:00:00Z,19.775,-155.075,25.94
2003-11-19T12:00:00Z,19.775,-155.075,25.72
2003-11-20T12:00:00Z,19.775,-155.075,25.66
2003-11-21T12:00:00Z,19.775,-155.075,25.57
2003-11-22T12:00:00Z,19.775,-155.075,25.44
2003-11-23T12:00:00Z,19.775,-155.075,25.37
2003-11-24T12:00:00Z,19.775,-155.075,25.32
2003-11-25T12:00:00Z,19.775,-155.075,25.61
2003-11-26T12:00:00Z,19.775,-155.075,25.6
2003-11-27T12:00:00Z,19.775,-155.075,25.27
2003-11-28T12:00:00Z,19.775,-155.075,25.41
2003-11-29T12:00:00Z,19.775,-155.075,25.45
2003-11-30T12:00:00Z,19.775,-155.075,25.61
2003-12-01T12:00:00Z,19.775,-155.075,25.53
2003-12-02T12:00:00Z,19.775,-155.075,25.400000000000002
2003-12-03T12:00:00Z,19.775,-155.075,25.29
2003-12-04T12:00:00Z,19.775,-155.075,25.45
2003-12-05T12:00:00Z,19.775,-155.075,25.490000000000002
2003-12-06T12:00:00Z,19.775,-155.075,25.37
2003-12-07T12:00:00Z,19.775,-155.075,25.490000000000002
2003-12-08T12:00:00Z,19.775,-155.075,25.61
2003-12-09T12:00:00Z,19.775,-155.075,25.68
2003-12-10T12:00:00Z,19.775,-155.075,25.47
2003-12-11T12:00:00Z,19.775,-155.075,25.32
2003-12-12T12:00:00Z,19.775,-155.075,25.26
2003-12-13T12:00:00Z,19.775,-155.075,25.19
2003-12-14T12:00:00Z,19.775,-155.075,25.12
2003-12-15T12:00:00Z,19.775,-155.075,25.13
2003-12-16T12:00:00Z,19.775,-155.075,25.17
2003-12-17T12:00:00Z,19.775,-155.075,25.17
2003-12-18T12:00:00Z,19.775,-155.075,25.07
2003-12-19T12:00:00Z,19.775,-155.075,24.94
2003-12-20T12:00:00Z,19.775,-155.075,24.88
2003-12-21T12:00:00Z,19.775,-155.075,24.84
2003-12-22T12:00:00Z,19.775,-155.075,25.23
2003-12-23T12:00:00Z,19.775,-155.075,25.22
2003-12-24T12:00:00Z,19.775,-155.075,25.080000000000002
2003-12-25T12:00:00Z,19.775,-155.075,24.96
2003-12-26T12:00:00Z,19.775,-155.075,24.88
2003-12-27T12:00:00Z,19.775,-155.075,25.080000000000002
2003-12-28T12:00:00Z,19.775,-155.075,25.17
2003-12-29T12:00:00Z,19.775,-155.075,25.3
2003-12-30T12:00:00Z,19.775,-155.075,25.28
2003-12-31T12:00:00Z,19.775,-155.075,25.2
2004-01-01T12:00:00Z,19.775,-155.075,24.94
2004-01-02T12:00:00Z,19.775,-155.075,24.7
2004-01-03T12:00:00Z,19.775,-155.075,24.66
2004-01-04T12:00:00Z,19.775,-155.075,24.62
2004-01-05T12:00:00Z,19.775,-155.075,24.51
2004-01-06T12:00:00Z,19.775,-155.075,24.39
2004-01-07T12:00:00Z,19.775,-155.075,24.44
2004-01-08T12:00:00Z,19.775,-155.075,24.55
2004-01-09T12:00:00Z,19.775,-155.075,24.45
2004-01-10T12:00:00Z,19.775,-155.075,24.34
2004-01-11T12:00:00Z,19.775,-155.075,24.38
2004-01-12T12:00:00Z,19.775,-155.075,24.43
2004-01-13T12:00:00Z,19.775,-155.075,24.490000000000002
2004-01-14T12:00:00Z,19.775,-155.075,24.62
2004-01-15T12:00:00Z,19.775,-155.075,24.57
2004-01-16T12:00:00Z,19.775,-155.075,24.47
2004-01-17T12:00:00Z,19.775,-155.075,24.41
2004-01-18T12:00:00Z,19.775,-155.075,24.490000000000002
2004-01-19T12:00:00Z,19.775,-155.075,24.48
2004-01-20T12:00:00Z,19.775,-155.075,24.32
2004-01-21T12:00:00Z,19.775,-155.075,24.39
2004-01-22T12:00:00Z,19.775,-155.075,24.32
2004-01-23T12:00:00Z,19.775,-155.075,24.32
2004-01-24T12:00:00Z,19.775,-155.075,24.310000000000002
2004-01-25T12:00:00Z,19.775,-155.075,24.42
2004-01-26T12:00:00Z,19.775,-155.075,24.46
2004-01-27T12:00:00Z,19.775,-155.075,24.64
2004-01-28T12:00:00Z,19.775,-155.075,24.43
2004-01-29T12:00:00Z,19.775,-155.075,24.51
2004-01-30T12:00:00Z,19.775,-155.075,24.400000000000002
2004-01-31T12:00:00Z,19.775,-155.075,24.400000000000002
2004-02-01T12:00:00Z,19.775,-155.075,24.23
2004-02-02T12:00:00Z,19.775,-155.075,24.150000000000002
2004-02-03T12:00:00Z,19.775,-155.075,24.23
2004-02-04T12:00:00Z,19.775,-155.075,24.13
2004-02-05T12:00:00Z,19.775,-155.075,24.16
2004-02-06T12:00:00Z,19.775,-155.075,24.62
2004-02-07T12:00:00Z,19.775,-155.075,24.51
2004-02-08T12:00:00Z,19.775,-155.075,24.740000000000002
2004-02-09T12:00:00Z,19.775,-155.075,24.92
2004-02-10T12:00:00Z,19.775,-155.075,25.11
2004-02-11T12:00:00Z,19.775,-155.075,25.21
2004-02-12T12:00:00Z,19.775,-155.075,25.01
2004-02-13T12:00:00Z,19.775,-155.075,24.93
2004-02-14T12:00:00Z,19.775,-155.075,25.09
2004-02-15T12:00:00Z,19.775,-155.075,25.0
2004-02-16T12:00:00Z,19.775,-155.075,25.05
2004-02-17T12:00:00Z,19.775,-155.075,25.07
2004-02-18T12:00:00Z,19.775,-155.075,25.0
2004-02-19T12:00:00Z,19.775,-155.075,24.97
2004-02-20T12:00:00Z,19.775,-155.075,24.900000000000002
2004-02-21T12:00:00Z,19.775,-155.075,24.75
2004-02-22T12:00:00Z,19.775,-155.075,24.400000000000002
2004-02-23T12:00:00Z,19.775,-155.075,24.46
2004-02-24T12:00:00Z,19.775,-155.075,24.490000000000002
2004-02-25T12:00:00Z,19.775,-155.075,24.63
2004-02-26T12:00:00Z,19.775,-155.075,24.72
2004-02-27T12:00:00Z,19.775,-155.075,24.490000000000002
2004-02-28T12:00:00Z,19.775,-155.075,24.71
2004-02-29T12:00:00Z,19.775,-155.075,24.57
2004-03-01T12:00:00Z,19.775,-155.075,24.900000000000002
2004-03-02T12:00:00Z,19.775,-155.075,24.97
2004-03-03T12:00:00Z,19.775,-155.075,25.05
2004-03-04T12:00:00Z,19.775,-155.075,25.23
2004-03-05T12:00:00Z,19.775,-155.075,25.12
2004-03-06T12:00:00Z,19.775,-155.075,25.11
2004-03-07T12:00:00Z,19.775,-155.075,24.88
2004-03-08T12:00:00Z,19.775,-155.075,24.900000000000002
2004-03-09T12:00:00Z,19.775,-155.075,24.91
2004-03-10T12:00:00Z,19.775,-155.075,24.8
2004-03-11T12:00:00Z,19.775,-155.075,24.77
2004-03-12T12:00:00Z,19.775,-155.075,24.95
2004-03-13T12:00:00Z,19.775,-155.075,24.97
2004-03-14T12:00:00Z,19.775,-155.075,24.97
2004-03-15T12:00:00Z,19.775,-155.075,24.89
2004-03-16T12:00:00Z,19.775,-155.075,24.91
