time,latitude,longitude,CRW_SST
UTC,degrees_north,degrees_east,Celsius
1994-11-09T12:00:00Z,19.775,-155.075,26.05
1994-11-10T12:00:00Z,19.775,-155.075,25.240000000000002
1994-11-11T12:00:00Z,19.775,-155.075,24.91
1994-11-12T12:00:00Z,19.775,-155.075,25.01
1994-11-13T12:00:00Z,19.775,-155.075,25.27
1994-11-14T12:00:00Z,19.775,-155.075,25.35
1994-11-15T12:00:00Z,19.775,-155.075,25.47
1994-11-16T12:00:00Z,19.775,-155.075,25.560000000000002
1994-11-17T12:00:00Z,19.775,-155.075,25.580000000000002
1994-11-18T12:00:00Z,19.775,-155.075,25.72
1994-11-19T12:00:00Z,19.775,-155.075,25.51
1994-11-20T12:00:00Z,19.775,-155.075,25.54
1994-11-21T12:00:00Z,19.775,-155.075,25.2
1994-11-22T12:00:00Z,19.775,-155.075,25.2
1994-11-23T12:00:00Z,19.775,-155.075,25.21
1994-11-24T12:00:00Z,19.775,-155.075,25.400000000000002
1994-11-25T12:00:00Z,19.775,-155.075,25.34
1994-11-26T12:00:00Z,19.775,-155.075,25.1
1994-11-27T12:00:00Z,19.775,-155.075,25.23
1994-11-28T12:00:00Z,19.775,-155.075,25.0
1994-11-29T12:00:00Z,19.775,-155.075,24.7
1994-11-30T12:00:00Z,19.775,-155.075,24.560000000000002
1994-12-01T12:00:00Z,19.775,-155.075,24.55
1994-12-02T12:00:00Z,19.775,-155.075,24.580000000000002
1994-12-03T12:00:00Z,19.775,-155.075,24.51
1994-12-04T12:00:00Z,19.775,-155.075,24.3
1994-12-05T12:00:00Z,19.775,-155.075,24.21
1994-12-06T12:00:00Z,19.775,-155.075,23.91
1994-12-07T12:00:00Z,19.775,-155.075,24.060000000000002
1994-12-08T12:00:00Z,19.775,-155.075,23.96
1994-12-09T12:00:00Z,19.775,-155.075,24.01
1994-12-10T12:00:00Z,19.775,-155.075,24.16
1994-12-11T12:00:00Z,19.775,-155.075,24.060000000000002
1994-12-12T12:00:00Z,19.775,-155.075,24.21
1994-12-13T12:00:00Z,19.775,-155.075,24.19
1994-12-14T12:00:00Z,19.775,-155.075,24.12
1994-12-15T12:00:00Z,19.775,-155.075,24.13
1994-12-16T12:00:00Z,19.775,-155.075,24.14
1994-12-17T12:00:00Z,19.775,-155.075,24.25
1994-12-18T12:00:00Z,19.775,-155.075,24.17
1994-12-19T12:00:00Z,19.775,-155.075,24.16
1994-12-20T12:00:00Z,19.775,-155.075,24.330000000000002
1994-12-21T12:00:00Z,19.775,-155.075,24.36
1994-12-22T12:00:00Z,19.775,-155.075,24.34
1994-12-23T12:00:00Z,19.775,-155.075,24.03
1994-12-24T12:00:00Z,19.775,-155.075,23.96
1994-12-25T12:00:00Z,19.775,-155.075,23.94
1994-12-26T12:00:00Z,19.775,-155.075,23.78
1994-12-27T12:00:00Z,19.775,-155.075,23.61
1994-12-28T12:00:00Z,19.775,-155.075,23.7
1994-12-29T12:00:00Z,19.775,-155.075,23.84
1994-12-30T12:00:00Z,19.775,-155.075,24.060000000000002
1994-12-31T12:00:00Z,19.775,-155.075,23.92
1995-01-01T12:00:00Z,19.775,-155.075,23.86
1995-01-02T12:00:00Z,19.775,-155.075,24.02
1995-01-03T12:00:00Z,19.775,-155.075,24.09
1995-01-04T12:00:00Z,19.775,-155.075,24.150000000000002
1995-01-05T12:00:00Z,19.775,-155.075,23.92
1995-01-06T12:00:00Z,19.775,-155.075,24.04
1995-01-07T12:00:00Z,19.775,-155.075,24.060000000000002
1995-01-08T12:00:00Z,19.775,-155.075,24.13
1995-01-09T12:00:00Z,19.775,-155.075,23.93
1995-01-10T12:00:00Z,19.775,-155.075,23.59
1995-01-11T12:00:00Z,19.775,-155.075,23.19
1995-01-12T12:00:00Z,19.775,-155.075,23.32
1995-01-13T12:00:00Z,19.775,-155.075,23.25
