time,latitude,longitude,CRW_SST
UTC,degrees_north,degrees_east,Celsius
2000-11-09T12:00:00Z,19.775,-155.075,25.96
2000-11-10T12:00:00Z,19.775,-155.075,26.02
2000-11-11T12:00:00Z,19.775,-155.075,26.02
2000-11-12T12:00:00Z,19.775,-155.075,25.95
2000-11-13T12:00:00Z,19.775,-155.075,25.46
2000-11-14T12:00:00Z,19.775,-155.075,25.48
2000-11-15T12:00:00Z,19.775,-155.075,25.55
2000-11-16T12:00:00Z,19.775,-155.075,25.580000000000002
2000-11-17T12:00:00Z,19.775,-155.075,25.61
2000-11-18T12:00:00Z,19.775,-155.075,25.51
2000-11-19T12:00:00Z,19.775,-155.075,25.5
2000-11-20T12:00:00Z,19.775,-155.075,25.490000000000002
2000-11-21T12:00:00Z,19.775,-155.075,25.35
2000-11-22T12:00:00Z,19.775,-155.075,25.2
2000-11-23T12:00:00Z,19.775,-155.075,25.14
2000-11-24T12:00:00Z,19.775,-155.075,24.82
2000-11-25T12:00:00Z,19.775,-155.075,24.86
2000-11-26T12:00:00Z,19.775,-155.075,24.85
2000-11-27T12:00:00Z,19.775,-155.075,25.03
2000-11-28T12:00:00Z,19.775,-155.075,25.05
2000-11-29T12:00:00Z,19.775,-155.075,25.03
2000-11-30T12:00:00Z,19.775,-155.075,24.97
2000-12-01T12:00:00Z,19.775,-155.075,24.91
2000-12-02T12:00:00Z,19.775,-155.075,24.91
2000-12-03T12:00:00Z,19.775,-155.075,24.94
2000-12-04T12:00:00Z,19.775,-155.075,24.830000000000002
2000-12-05T12:00:00Z,19.775,-155.075,24.82
2000-12-06T12:00:00Z,19.775,-155.075,24.76
2000-12-07T12:00:00Z,19.775,-155.075,24.63
2000-12-08T12:00:00Z,19.775,-155.075,24.72
2000-12-09T12:00:00Z,19.775,-155.075,24.740000000000002
2000-12-10T12:00:00Z,19.775,-155.075,24.79
2000-12-11T12:00:00Z,19.775,-155.075,24.63
2000-12-12T12:00:00Z,19.775,-155.075,24.54
2000-12-13T12:00:00Z,19.775,-155.075,24.650000000000002
2000-12-14T12:00:00Z,19.775,-155.075,24.67
2000-12-15T12:00:00Z,19.775,-155.075,24.63
2000-12-16T12:00:00Z,19.775,-155.075,24.55
2000-12-17T12:00:00Z,19.775,-155.075,24.59
2000-12-18T12:00:00Z,19.775,-155.075,24.61
2000-12-19T12:00:00Z,19.775,-155.075,24.59
2000-12-20T12:00:00Z,19.775,-155.075,24.560000000000002
2000-12-21T12:00:00Z,19.775,-155.075,24.55
2000-12-22T12:00:00Z,19.775,-155.075,24.53
2000-12-23T12:00:00Z,19.775,-155.075,24.45
2000-12-24T12:00:00Z,19.775,-155.075,24.43
2000-12-25T12:00:00Z,19.775,-155.075,24.400000000000002
2000-12-26T12:00:00Z,19.775,-155.075,24.310000000000002
2000-12-27T12:00:00Z,19.775,-155.075,24.21
2000-12-28T12:00:00Z,19.775,-155.075,24.25
2000-12-29T12:00:00Z,19.775,-155.075,24.39
2000-12-30T12:00:00Z,19.775,-155.075,24.47
2000-12-31T12:00:00Z,19.775,-155.075,24.48
2001-01-01T12:00:00Z,19.775,-155.075,24.43
2001-01-02T12:00:00Z,19.775,-155.075,24.39
2001-01-03T12:00:00Z,19.775,-155.075,24.51
2001-01-04T12:00:00Z,19.775,-155.075,24.560000000000002
2001-01-05T12:00:00Z,19.775,-155.075,24.43
2001-01-06T12:00:00Z,19.775,-155.075,24.490000000000002
2001-01-07T12:00:00Z,19.775,-155.075,24.5
2001-01-08T12:00:00Z,19.775,-155.075,24.560000000000002
2001-01-09T12:00:00Z,19.775,-155.075,24.43
2001-01-10T12:00:00Z,19.775,-155.075,24.39
2001-01-11T12:00:00Z,19.775,-155.075,24.29
2001-01-12T12:00:00Z,19.775,-155.075,24.19
2001-01-13T12:00:00Z,19.775,-155.075,24.14
2001-01-14T12:00:00Z,19.775,-155.075,24.44
2001-01-15T12:00:00Z,19.775,-155.075,24.48
2001-01-16T12:00:00Z,19.775,-155.075,24.5
2001-01-17T12:00:00Z,19.775,-155.075,24.29
2001-01-18T12:00:00Z,19.775,-155.075,24.25
2001-01-19T12:00:00Z,19.775,-155.075,24.32
2001-01-20T12:00:00Z,19.775,-155.075,24.22
2001-01-21T12:00:00Z,19.775,-155.075,24.22
2001-01-22T12:00:00Z,19.775,-155.075,24.07
2001-01-23T12:00:00Z,19.775,-155.075,23.91
2001-01-24T12:00:00Z,19.775,-155.075,23.900000000000002
2001-01-25T12:00:00Z,19.775,-155.075,23.82
2001-01-26T12:00:00Z,19.775,-155.075,23.77
2001-01-27T12:00:00Z,19.775,-155.075,23.42
2001-01-28T12:00:00Z,19.775,-155.075,23.28
2001-01-29T12:00:00Z,19.775,-155.075,23.330000000000002
2001-01-30T12:00:00Z,19.775,-155.075,23.48
2001-01-31T12:00:00Z,19.775,-155.075,23.88
2001-02-01T12:00:00Z,19.775,-155.075,23.91
2001-02-02T12:00:00Z,19.775,-155.075,23.990000000000002
2001-02-03T12:00:00Z,19.775,-155.075,24.02
2001-02-04T12:00:00Z,19.775,-155.075,24.12
2001-02-05T12:00:00Z,19.775,-155.075,23.93
2001-02-06T12:00:00Z,19.775,-155.075,23.900000000000002
2001-02-07T12:00:00Z,19.775,-155.075,23.990000000000002
2001-02-08T12:00:00Z,19.775,-155.075,23.84
2001-02-09T12:00:00Z,19.775,-155.075,23.82
2001-02-10T12:00:00Z,19.775,-155.075,23.85
2001-02-11T12:00:00Z,19.775,-155.075,23.85
2001-02-12T12:00:00Z,19.775,-155.075,23.830000000000002
2001-02-13T12:00:00Z,19.775,-155.075,23.8
2001-02-14T12:00:00Z,19.775,-155.075,23.76
2001-02-15T12:00:00Z,19.775,-155.075,23.36
2001-02-16T12:00:00Z,19.775,-155.075,23.61
2001-02-17T12:00:00Z,19.775,-155.075,23.55
2001-02-18T12:00:00Z,19.775,-155.075,23.490000000000002
2001-02-19T12:00:00Z,19.775,-155.075,23.48
2001-02-20T12:00:00Z,19.775,-155.075,23.5
2001-02-21T12:00:00Z,19.775,-155.075,23.48
2001-02-22T12:00:00Z,19.775,-155.075,23.47
2001-02-23T12:00:00Z,19.775,-155.075,23.46
2001-02-24T12:00:00Z,19.775,-155.075,23.54
2001-02-25T12:00:00Z,19.775,-155.075,23.51
2001-02-26T12:00:00Z,19.775,-155.075,23.46
