time,latitude,longitude,CRW_SST
UTC,degrees_north,degrees_east,Celsius
1997-11-09T12:00:00Z,19.775,-155.075,26.05
1997-11-10T12:00:00Z,19.775,-155.075,26.14
1997-11-11T12:00:00Z,19.775,-155.075,26.18
1997-11-12T12:00:00Z,19.775,-155.075,26.19
1997-11-13T12:00:00Z,19.775,-155.075,26.14
1997-11-14T12:00:00Z,19.775,-155.075,26.1
1997-11-15T12:00:00Z,19.775,-155.075,26.03
1997-11-16T12:00:00Z,19.775,-155.075,25.96
1997-11-17T12:00:00Z,19.775,-155.075,25.94
1997-11-18T12:00:00Z,19.775,-155.075,26.07
1997-11-19T12:00:00Z,19.775,-155.075,26.3
1997-11-20T12:00:00Z,19.775,-155.075,26.12
1997-11-21T12:00:00Z,19.775,-155.075,26.03
1997-11-22T12:00:00Z,19.775,-155.075,25.88
1997-11-23T12:00:00Z,19.775,-155.075,25.87
1997-11-24T12:00:00Z,19.775,-155.075,25.87
1997-11-25T12:00:00Z,19.775,-155.075,25.88
1997-11-26T12:00:00Z,19.775,-155.075,25.650000000000002
1997-11-27T12:00:00Z,19.775,-155.075,25.72
1997-11-28T12:00:00Z,19.775,-155.075,25.55
1997-11-29T12:00:00Z,19.775,-155.075,25.6
1997-11-30T12:00:00Z,19.775,-155.075,25.42
1997-12-01T12:00:00Z,19.775,-155.075,25.35
1997-12-02T12:00:00Z,19.775,-155.075,25.27
1997-12-03T12:00:00Z,19.775,-155.075,25.2
1997-12-04T12:00:00Z,19.775,-155.075,24.900000000000002
1997-12-05T12:00:00Z,19.775,-155.075,25.01
1997-12-06T12:00:00Z,19.775,-155.075,24.900000000000002
1997-12-07T12:00:00Z,19.775,-155.075,24.93
1997-12-08T12:00:00Z,19.775,-155.075,24.75
1997-12-09T12:00:00Z,19.775,-155.075,24.68
1997-12-10T12:00:00Z,19.775,-155.075,24.57
1997-12-11T12:00:00Z,19.775,-155.075,24.580000000000002
1997-12-12T12:00:00Z,19.775,-155.075,24.830000000000002
1997-12-13T12:00:00Z,19.775,-155.075,24.900000000000002
1997-12-14T12:00:00Z,19.775,-155.075,24.810000000000002
1997-12-15T12:00:00Z,19.775,-155.075,24.71
1997-12-16T12:00:00Z,19.775,-155.075,24.7
1997-12-17T12:00:00Z,19.775,-155.075,24.69
1997-12-18T12:00:00Z,19.775,-155.075,24.8
1997-12-19T12:00:00Z,19.775,-155.075,24.84
1997-12-20T12:00:00Z,19.775,-155.075,24.810000000000002
1997-12-21T12:00:00Z,19.775,-155.075,24.75
1997-12-22T12:00:00Z,19.775,-155.075,24.72
1997-12-23T12:00:00Z,19.775,-155.075,24.64
1997-12-24T12:00:00Z,19.775,-155.075,24.71
1997-12-25T12:00:00Z,19.775,-155.075,24.8
1997-12-26T12:00:00Z,19.775,-155.075,24.73
1997-12-27T12:00:00Z,19.775,-155.075,24.740000000000002
1997-12-28T12:00:00Z,19.775,-155.075,24.6
1997-12-29T12:00:00Z,19.775,-155.075,24.52
1997-12-30T12:00:00Z,19.775,-155.075,24.48
1997-12-31T12:00:00Z,19.775,-155.075,24.42
1998-01-01T12:00:00Z,19.775,-155.075,24.45
1998-01-02T12:00:00Z,19.775,-155.075,24.51
1998-01-03T12:00:00Z,19.775,-155.075,24.41
1998-01-04T12:00:00Z,19.775,-155.075,24.43
1998-01-05T12:00:00Z,19.775,-155.075,24.42
1998-01-06T12:00:00Z,19.775,-155.075,24.43
1998-01-07T12:00:00Z,19.775,-155.075,24.34
1998-01-08T12:00:00Z,19.775,-155.075,24.34
1998-01-09T12:00:00Z,19.775,-155.075,24.39
1998-01-10T12:00:00Z,19.775,-155.075,24.400000000000002
1998-01-11T12:00:00Z,19.775,-155.075,24.1
1998-01-12T12:00:00Z,19.775,-155.075,23.95
1998-01-13T12:00:00Z,19.775,-155.075,24.060000000000002
1998-01-14T12:00:00Z,19.775,-155.075,24.12
1998-01-15T12:00:00Z,19.775,-155.075,24.16
1998-01-16T12:00:00Z,19.775,-155.075,24.21
1998-01-17T12:00:00Z,19.775,-155.075,24.1
1998-01-18T12:00:00Z,19.775,-155.075,23.98
1998-01-19T12:00:00Z,19.775,-155.075,24.07
1998-01-20T12:00:00Z,19.775,-155.075,24.13
1998-01-21T12:00:00Z,19.775,-155.075,24.17
1998-01-22T12:00:00Z,19.775,-155.075,24.14
1998-01-23T12:00:00Z,19.775,-155.075,24.21
1998-01-24T12:00:00Z,19.775,-155.075,24.21
1998-01-25T12:00:00Z,19.775,-155.075,24.36
1998-01-26T12:00:00Z,19.775,-155.075,24.34
1998-01-27T12:00:00Z,19.775,-155.075,24.28
1998-01-28T12:00:00Z,19.775,-155.075,23.98
1998-01-29T12:00:00Z,19.775,-155.075,24.05
1998-01-30T12:00:00Z,19.775,-155.075,23.78
1998-01-31T12:00:00Z,19.775,-155.075,23.84
