time,latitude,longitude,CRW_SST
UTC,degrees_north,degrees_east,Celsius
2015-11-09T12:00:00Z,19.775,-155.075,26.740000000000000
2015-11-10T12:00:00Z,19.775,-155.075,26.54
2015-11-11T12:00:00Z,19.775,-155.075,26.52
2015-11-12T12:00:00Z,19.775,-155.075,26.41
2015-11-13T12:00:00Z,19.775,-155.075,26.29
2015-11-14T12:00:00Z,19.775,-155.075,26.19
2015-11-15T12:00:00Z,19.775,-155.075,26.2
2015-11-16T12:00:00Z,19.775,-155.075,26.26
2015-11-17T12:00:00Z,19.775,-155.075,26.26
2015-11-18T12:00:00Z,19.775,-155.075,26.17
2015-11-19T12:00:00Z,19.775,-155.075,26.11
2015-11-20T12:00:00Z,19.775,-155.075,26.23
2015-11-21T12:00:00Z,19.775,-155.075,26.17
2015-11-22T12:00:00Z,19.775,-155.075,26.29
2015-11-23T12:00:00Z,19.775,-155.075,26.66
2015-11-24T12:00:00Z,19.775,-155.075,26.740000000000000
2015-11-25T12:00:00Z,19.775,-155.075,26.7
2015-11-26T12:00:00Z,19.775,-155.075,26.76
2015-11-27T12:00:00Z,19.775,-155.075,26.42
2015-11-28T12:00:00Z,19.775,-155.075,26.18
2015-11-29T12:00:00Z,19.775,-155.075,26.37
2015-11-30T12:00:00Z,19.775,-155.075,26.150000000000000
2015-12-01T12:00:00Z,19.775,-155.075,25.92
2015-12-02T12:00:00Z,19.775,-155.075,25.91
2015-12-03T12:00:00Z,19.775,-155.075,25.93
2015-12-04T12:00:00Z,19.775,-155.075,25.900000000000000
2015-12-05T12:00:00Z,19.775,-155.075,25.88
2015-12-06T12:00:00Z,19.775,-155.075,25.95
2015-12-07T12:00:00Z,19.775,-155.075,25.85
2015-12-08T12:00:00Z,19.775,-155.075,25.73
2015-12-09T12:00:00Z,19.775,-155.075,25.61
2015-12-10T12:00:00Z,19.775,-155.075,25.59
2015-12-11T12:00:00Z,19.775,-155.075,25.580000000000000
2015-12-12T12:00:00Z,19.775,-155.075,25.55
2015-12-13T12:00:00Z,19.775,-155.075,25.62
2015-12-14T12:00:00Z,19.775,-155.075,25.85
2015-12-15T12:00:00Z,19.775,-155.075,25.69
2015-12-16T12:00:00Z,19.775,-155.075,25.59
2015-12-17T12:00:00Z,19.775,-155.075,25.490000000000000
2015-12-18T12:00:00Z,19.775,-155.075,25.45
2015-12-19T12:00:00Z,19.775,-155.075,25.42
2015-12-20T12:00:00Z,19.775,-155.075,25.310000000000000
2015-12-21T12:00:00Z,19.775,-155.075,25.26
2015-12-22T12:00:00Z,19.775,-155.075,25.36
2015-12-23T12:00:00Z,19.775,-155.075,25.36
2015-12-24T12:00:00Z,19.775,-155.075,25.39
2015-12-25T12:00:00Z,19.775,-155.075,25.46
2015-12-26T12:00:00Z,19.775,-155.075,25.45
2015-12-27T12:00:00Z,19.775,-155.075,25.29
2015-12-28T12:00:00Z,19.775,-155.075,25.22
2015-12-29T12:00:00Z,19.775,-155.075,25.05
2015-12-30T12:00:00Z,19.775,-155.075,24.990000000000000
2015-12-31T12:00:00Z,19.775,-155.075,25.05
2016-01-01T12:00:00Z,19.775,-155.075,25.16
2016-01-02T12:00:00Z,19.775,-155.075,25.330000000000000
2016-01-03T12:00:00Z,19.775,-155.075,25.19
2016-01-04T12:00:00Z,19.775,-155.075,25.23
2016-01-05T12:00:00Z,19.775,-155.075,25.04
2016-01-06T12:00:00Z,19.775,-155.075,24.830000000000000
2016-01-07T12:00:00Z,19.775,-155.075,24.86
2016-01-08T12:00:00Z,19.775,-155.075,24.740000000000000
2016-01-09T12:00:00Z,19.775,-155.075,24.650000000000000
2016-01-10T12:00:00Z,19.775,-155.075,24.66
2016-01-11T12:00:00Z,19.775,-155.075,24.71
2016-01-12T12:00:00Z,19.775,-155.075,24.76
2016-01-13T12:00:00Z,19.775,-155.075,24.71
2016-01-14T12:00:00Z,19.775,-155.075,24.77
2016-01-15T12:00:00Z,19.775,-155.075,24.73
2016-01-16T12:00:00Z,19.775,-155.075,24.69
2016-01-17T12:00:00Z,19.775,-155.075,24.78
2016-01-18T12:00:00Z,19.775,-155.075,24.810000000000000
2016-01-19T12:00:00Z,19.775,-155.075,24.71
2016-01-20T12:00:00Z,19.775,-155.075,24.5
2016-01-21T12:00:00Z,19.775,-155.075,24.560000000000000
2016-01-22T12:00:00Z,19.775,-155.075,24.490000000000000
2016-01-23T12:00:00Z,19.775,-155.075,24.68
2016-01-24T12:00:00Z,19.775,-155.075,24.6
2016-01-25T12:00:00Z,19.775,-155.075,24.8
2016-01-26T12:00:00Z,19.775,-155.075,24.79
2016-01-27T12:00:00Z,19.775,-155.075,24.73
2016-01-28T12:00:00Z,19.775,-155.075,24.900000000000000
2016-01-29T12:00:00Z,19.775,-155.075,24.97
2016-01-30T12:00:00Z,19.775,-155.075,25.060000000000000
2016-01-31T12:00:00Z,19.775,-155.075,25.240000000000000
2016-02-01T12:00:00Z,19.775,-155.075,25.09
2016-02-02T12:00:00Z,19.775,-155.075,24.97
2016-02-03T12:00:00Z,19.775,-155.075,24.92
2016-02-04T12:00:00Z,19.775,-155.075,24.92
2016-02-05T12:00:00Z,19.775,-155.075,24.92
2016-02-06T12:00:00Z,19.775,-155.075,24.830000000000000
2016-02-07T12:00:00Z,19.775,-155.075,24.92
2016-02-08T12:00:00Z,19.775,-155.075,24.810000000000000
2016-02-09T12:00:00Z,19.775,-155.075,24.650000000000000
2016-02-10T12:00:00Z,19.775,-155.075,24.59
2016-02-11T12:00:00Z,19.775,-155.075,24.55
2016-02-12T12:00:00Z,19.775,-155.075,24.61
2016-02-13T12:00:00Z,19.775,-155.075,24.62
2016-02-14T12:00:00Z,19.775,-155.075,24.650000000000000
2016-02-15T12:00:00Z,19.775,-155.075,24.54
2016-02-16T12:00:00Z,19.775,-155.075,24.650000000000000
2016-02-17T12:00:00Z,19.775,-155.075,24.66
2016-02-18T12:00:00Z,19.775,-155.075,24.6
2016-02-19T12:00:00Z,19.775,-155.075,24.51
2016-02-20T12:00:00Z,19.775,-155.075,24.51
2016-02-21T12:00:00Z,19.775,-155.075,24.580000000000000
2016-02-22T12:00:00Z,19.775,-155.075,24.580000000000000
2016-02-23T12:00:00Z,19.775,-155.075,24.55
2016-02-24T12:00:00Z,19.775,-155.075,24.6
2016-02-25T12:00:00Z,19.775,-155.075,24.8
2016-02-26T12:00:00Z,19.775,-155.075,24.650000000000000
2016-02-27T12:00:00Z,19.775,-155.075,24.650000000000000
2016-02-28T12:00:00Z,19.775,-155.075,24.66
2016-02-29T12:00:00Z,19.775,-155.075,24.69
2016-03-01T12:00:00Z,19.775,-155.075,24.78
