time,latitude,longitude,CRW_SST
UTC,degrees_north,degrees_east,Celsius
2006-11-09T12:00:00Z,19.775,-155.075,26.07
2006-11-10T12:00:00Z,19.775,-155.075,26.07
2006-11-11T12:00:00Z,19.775,-155.075,26.09
2006-11-12T12:00:00Z,19.775,-155.075,25.990000000000002
2006-11-13T12:00:00Z,19.775,-155.075,25.91
2006-11-14T12:00:00Z,19.775,-155.075,25.97
2006-11-15T12:00:00Z,19.775,-155.075,25.87
2006-11-16T12:00:00Z,19.775,-155.075,25.88
2006-11-17T12:00:00Z,19.775,-155.075,25.91
2006-11-18T12:00:00Z,19.775,-155.075,25.93
2006-11-19T12:00:00Z,19.775,-155.075,26.2
2006-11-20T12:00:00Z,19.775,-155.075,26.27
2006-11-21T12:00:00Z,19.775,-155.075,26.26
2006-11-22T12:00:00Z,19.775,-155.075,26.080000000000002
2006-11-23T12:00:00Z,19.775,-155.075,25.900000000000002
2006-11-24T12:00:00Z,19.775,-155.075,25.73
2006-11-25T12:00:00Z,19.775,-155.075,25.69
2006-11-26T12:00:00Z,19.775,-155.075,25.66
2006-11-27T12:00:00Z,19.775,-155.075,25.59
2006-11-28T12:00:00Z,19.775,-155.075,25.57
2006-11-29T12:00:00Z,19.775,-155.075,25.59
2006-11-30T12:00:00Z,19.775,-155.075,25.35
2006-12-01T12:00:00Z,19.775,-155.075,25.32
2006-12-02T12:00:00Z,19.775,-155.075,25.35
2006-12-03T12:00:00Z,19.775,-155.075,25.400000000000002
2006-12-04T12:00:00Z,19.775,-155.075,25.240000000000002
2006-12-05T12:00:00Z,19.775,-155.075,25.26
2006-12-06T12:00:00Z,19.775,-155.075,25.41
2006-12-07T12:00:00Z,19.775,-155.075,25.22
2006-12-08T12:00:00Z,19.775,-155.075,25.18
2006-12-09T12:00:00Z,19.775,-155.075,25.04
2006-12-10T12:00:00Z,19.775,-155.075,24.990000000000002
2006-12-11T12:00:00Z,19.775,-155.075,24.93
2006-12-12T12:00:00Z,19.775,-155.075,24.86
2006-12-13T12:00:00Z,19.775,-155.075,24.94
2006-12-14T12:00:00Z,19.775,-155.075,24.97
2006-12-15T12:00:00Z,19.775,-155.075,24.96
2006-12-16T12:00:00Z,19.775,-155.075,25.0
2006-12-17T12:00:00Z,19.775,-155.075,24.71
2006-12-18T12:00:00Z,19.775,-155.075,24.61
2006-12-19T12:00:00Z,19.775,-155.075,24.77
2006-12-20T12:00:00Z,19.775,-155.075,24.96
2006-12-21T12:00:00Z,19.775,-155.075,25.060000000000002
2006-12-22T12:00:00Z,19.775,-155.075,24.85
2006-12-23T12:00:00Z,19.775,-155.075,24.89
2006-12-24T12:00:00Z,19.775,-155.075,24.830000000000002
2006-12-25T12:00:00Z,19.775,-155.075,24.900000000000002
2006-12-26T12:00:00Z,19.775,-155.075,24.85
2006-12-27T12:00:00Z,19.775,-155.075,25.02
2006-12-28T12:00:00Z,19.775,-155.075,24.900000000000002
2006-12-29T12:00:00Z,19.775,-155.075,24.810000000000002
2006-12-30T12:00:00Z,19.775,-155.075,24.86
2006-12-31T12:00:00Z,19.775,-155.075,24.82
2007-01-01T12:00:00Z,19.775,-155.075,24.830000000000002
2007-01-02T12:00:00Z,19.775,-155.075,24.830000000000002
2007-01-03T12:00:00Z,19.775,-155.075,24.740000000000002
2007-01-04T12:00:00Z,19.775,-155.075,24.76
2007-01-05T12:00:00Z,19.775,-155.075,24.92
2007-01-06T12:00:00Z,19.775,-155.075,24.98
2007-01-07T12:00:00Z,19.775,-155.075,24.89
2007-01-08T12:00:00Z,19.775,-155.075,24.82
2007-01-09T12:00:00Z,19.775,-155.075,24.62
2007-01-10T12:00:00Z,19.775,-155.075,24.63
2007-01-11T12:00:00Z,19.775,-155.075,24.72
2007-01-12T12:00:00Z,19.775,-155.075,24.810000000000002
2007-01-13T12:00:00Z,19.775,-155.075,24.69
2007-01-14T12:00:00Z,19.775,-155.075,24.67
2007-01-15T12:00:00Z,19.775,-155.075,24.47
2007-01-16T12:00:00Z,19.775,-155.075,24.35
2007-01-17T12:00:00Z,19.775,-155.075,24.400000000000002
2007-01-18T12:00:00Z,19.775,-155.075,24.27
2007-01-19T12:00:00Z,19.775,-155.075,24.150000000000002
2007-01-20T12:00:00Z,19.775,-155.075,24.03
2007-01-21T12:00:00Z,19.775,-155.075,24.07
2007-01-22T12:00:00Z,19.775,-155.075,23.98
2007-01-23T12:00:00Z,19.775,-155.075,23.900000000000002
2007-01-24T12:00:00Z,19.775,-155.075,23.91
2007-01-25T12:00:00Z,19.775,-155.075,23.94
2007-01-26T12:00:00Z,19.775,-155.075,23.89
2007-01-27T12:00:00Z,19.775,-155.075,23.86
2007-01-28T12:00:00Z,19.775,-155.075,23.82
2007-01-29T12:00:00Z,19.775,-155.075,24.09
2007-01-30T12:00:00Z,19.775,-155.075,24.14
2007-01-31T12:00:00Z,19.775,-155.075,24.240000000000002
2007-02-01T12:00:00Z,19.775,-155.075,24.310000000000002
2007-02-02T12:00:00Z,19.775,-155.075,24.2
2007-02-03T12:00:00Z,19.775,-155.075,23.84
2007-02-04T12:00:00Z,19.775,-155.075,23.78
2007-02-05T12:00:00Z,19.775,-155.075,23.89
2007-02-06T12:00:00Z,19.775,-155.075,23.84
2007-02-07T12:00:00Z,19.775,-155.075,23.990000000000002
2007-02-08T12:00:00Z,19.775,-155.075,23.98
2007-02-09T12:00:00Z,19.775,-155.075,24.04
2007-02-10T12:00:00Z,19.775,-155.075,24.05
2007-02-11T12:00:00Z,19.775,-155.075,24.080000000000002
2007-02-12T12:00:00Z,19.775,-155.075,24.07
2007-02-13T12:00:00Z,19.775,-155.075,24.0
2007-02-14T12:00:00Z,19.775,-155.075,24.16
2007-02-15T12:00:00Z,19.775,-155.075,24.13
2007-02-16T12:00:00Z,19.775,-155.075,24.04
2007-02-17T12:00:00Z,19.775,-155.075,24.26
2007-02-18T12:00:00Z,19.775,-155.075,24.310000000000002
2007-02-19T12:00:00Z,19.775,-155.075,24.29
2007-02-20T12:00:00Z,19.775,-155.075,24.0
2007-02-21T12:00:00Z,19.775,-155.075,23.87
2007-02-22T12:00:00Z,19.775,-155.075,23.94
2007-02-23T12:00:00Z,19.775,-155.075,23.87
2007-02-24T12:00:00Z,19.775,-155.075,23.93
2007-02-25T12:00:00Z,19.775,-155.075,23.89
2007-02-26T12:00:00Z,19.775,-155.075,23.91
2007-02-27T12:00:00Z,19.775,-155.075,23.85
2007-02-28T12:00:00Z,19.775,-155.075,23.84
2007-03-01T12:00:00Z,19.775,-155.075,23.82
2007-03-02T12:00:00Z,19.775,-155.075,23.95
2007-03-03T12:00:00Z,19.775,-155.075,23.88
2007-03-04T12:00:00Z,19.775,-155.075,23.740000000000002
2007-03-05T12:00:00Z,19.775,-155.075,23.71
2007-03-06T12:00:00Z,19.775,-155.075,23.77
2007-03-07T12:00:00Z,19.775,-155.075,23.66
2007-03-08T12:00:00Z,19.775,-155.075,23.79
2007-03-09T12:00:00Z,19.775,-155.075,23.89
2007-03-10T12:00:00Z,19.775,-155.075,24.07
2007-03-11T12:00:00Z,19.775,-155.075,24.2
2007-03-12T12:00:00Z,19.775,-155.075,24.05
2007-03-13T12:00:00Z,19.775,-155.075,24.47
2007-03-14T12:00:00Z,19.775,-155.075,24.36
2007-03-15T12:00:00Z,19.775,-155.075,24.07
2007-03-16T12:00:00Z,19.775,-155.075,24.19
2007-03-17T12:00:00Z,19.775,-155.075,24.5
2007-03-18T12:00:00Z,19.775,-155.075,24.46
2007-03-19T12:00:00Z,19.775,-155.075,24.63
2007-03-20T12:00:00Z,19.775,-155.075,24.490000000000002
2007-03-21T12:00:00Z,19.775,-155.075,24.310000000000002
2007-03-22T12:00:00Z,19.775,-155.075,24.21
2007-03-23T12:00:00Z,19.775,-155.075,24.240000000000002
2007-03-24T12:00:00Z,19.775,-155.075,24.37
2007-03-25T12:00:00Z,19.775,-155.075,24.400000000000002
2007-03-26T12:00:00Z,19.775,-155.075,24.2
2007-03-27T12:00:00Z,19.775,-155.075,24.17
2007-03-28T12:00:00Z,19.775,-155.075,24.150000000000002
2007-03-29T12:00:00Z,19.775,-155.075,24.11
2007-03-30T12:00:00Z,19.775,-155.075,24.2
2007-03-31T12:00:00Z,19.775,-155.075,24.32
2007-04-01T12:00:00Z,19.775,-155.075,24.44
2007-04-02T12:00:00Z,19.775,-155.075,24.42
2007-04-03T12:00:00Z,19.775,-155.075,24.18
2007-04-04T12:00:00Z,19.775,-155.075,24.25
2007-04-05T12:00:00Z,19.775,-155.075,24.02
2007-04-06T12:00:00Z,19.775,-155.075,24.18
2007-04-07T12:00:00Z,19.775,-155.075,24.060000000000002
2007-04-08T12:00:00Z,19.775,-155.075,24.09
2007-04-09T12:00:00Z,19.775,-155.075,24.1
2007-04-10T12:00:00Z,19.775,-155.075,24.14
2007-04-11T12:00:00Z,19.775,-155.075,24.2
2007-04-12T12:00:00Z,19.775,-155.075,24.21
2007-04-13T12:00:00Z,19.775,-155.075,24.34
2007-04-14T12:00:00Z,19.775,-155.075,24.2
2007-04-15T12:00:00Z,19.775,-155.075,24.3
2007-04-16T12:00:00Z,19.775,-155.075,24.39
2007-04-17T12:00:00Z,19.775,-155.075,24.310000000000002
2007-04-18T12:00:00Z,19.775,-155.075,24.37
2007-04-19T12:00:00Z,19.775,-155.075,24.330000000000002
2007-04-20T12:00:00Z,19.775,-155.075,24.240000000000002
2007-04-21T12:00:00Z,19.775,-155.075,24.22
2007-04-22T12:00:00Z,19.775,-155.075,24.2
2007-04-23T12:00:00Z,19.775,-155.075,24.240000000000002
2007-04-24T12:00:00Z,19.775,-155.075,24.240000000000002
2007-04-25T12:00:00Z,19.775,-155.075,24.21
2007-04-26T12:00:00Z,19.775,-155.075,24.21
2007-04-27T12:00:00Z,19.775,-155.075,24.28
2007-04-28T12:00:00Z,19.775,-155.075,24.32
2007-04-29T12:00:00Z,19.775,-155.075,24.18
2007-04-30T12:00:00Z,19.775,-155.075,24.2
2007-05-01T12:00:00Z,19.775,-155.075,24.29
2007-05-02T12:00:00Z,19.775,-155.075,24.3
2007-05-03T12:00:00Z,19.775,-155.075,24.38
2007-05-04T12:00:00Z,19.775,-155.075,24.37
2007-05-05T12:00:00Z,19.775,-155.075,24.36
2007-05-06T12:00:00Z,19.775,-155.075,24.25
2007-05-07T12:00:00Z,19.775,-155.075,24.27
2007-05-08T12:00:00Z,19.775,-155.075,24.18
2007-05-09T12:00:00Z,19.775,-155.075,24.2
2007-05-10T12:00:00Z,19.775,-155.075,24.27
2007-05-11T12:00:00Z,19.775,-155.075,24.25
2007-05-12T12:00:00Z,19.775,-155.075,24.39
2007-05-13T12:00:00Z,19.775,-155.075,24.6
2007-05-14T12:00:00Z,19.775,-155.075,24.330000000000002
2007-05-15T12:00:00Z,19.775,-155.075,24.330000000000002
2007-05-16T12:00:00Z,19.775,-155.075,24.41
2007-05-17T12:00:00Z,19.775,-155.075,24.37
2007-05-18T12:00:00Z,19.775,-155.075,24.400000000000002
2007-05-19T12:00:00Z,19.775,-155.075,24.45
2007-05-20T12:00:00Z,19.775,-155.075,24.5
2007-05-21T12:00:00Z,19.775,-155.075,24.59
2007-05-22T12:00:00Z,19.775,-155.075,24.82
2007-05-23T12:00:00Z,19.775,-155.075,24.78
2007-05-24T12:00:00Z,19.775,-155.075,24.830000000000002
2007-05-25T12:00:00Z,19.775,-155.075,24.78
2007-05-26T12:00:00Z,19.775,-155.075,24.650000000000002
2007-05-27T12:00:00Z,19.775,-155.075,24.6
2007-05-28T12:00:00Z,19.775,-155.075,24.72
2007-05-29T12:00:00Z,19.775,-155.075,25.01
2007-05-30T12:00:00Z,19.775,-155.075,24.86
2007-05-31T12:00:00Z,19.775,-155.075,25.1
2007-06-01T12:00:00Z,19.775,-155.075,24.91
2007-06-02T12:00:00Z,19.775,-155.075,25.060000000000002
2007-06-03T12:00:00Z,19.775,-155.075,25.3
2007-06-04T12:00:00Z,19.775,-155.075,25.46
2007-06-05T12:00:00Z,19.775,-155.075,25.43
2007-06-06T12:00:00Z,19.775,-155.075,25.42
2007-06-07T12:00:00Z,19.775,-155.075,25.3
2007-06-08T12:00:00Z,19.775,-155.075,25.32
2007-06-09T12:00:00Z,19.775,-155.075,25.27
2007-06-10T12:00:00Z,19.775,-155.075,25.21
2007-06-11T12:00:00Z,19.775,-155.075,25.14
2007-06-12T12:00:00Z,19.775,-155.075,25.2
2007-06-13T12:00:00Z,19.775,-155.075,25.310000000000002
2007-06-14T12:00:00Z,19.775,-155.075,25.3
2007-06-15T12:00:00Z,19.775,-155.075,25.32
2007-06-16T12:00:00Z,19.775,-155.075,25.23
2007-06-17T12:00:00Z,19.775,-155.075,25.16
2007-06-18T12:00:00Z,19.775,-155.075,25.28
2007-06-19T12:00:00Z,19.775,-155.075,25.29
2007-06-20T12:00:00Z,19.775,-155.075,25.29
2007-06-21T12:00:00Z,19.775,-155.075,25.29
2007-06-22T12:00:00Z,19.775,-155.075,25.35
2007-06-23T12:00:00Z,19.775,-155.075,25.47
2007-06-24T12:00:00Z,19.775,-155.075,25.35
