time,latitude,longitude,CRW_SST
UTC,degrees_north,degrees_east,Celsius
1991-11-09T12:00:00Z,19.775,-155.075,26.69
1991-11-10T12:00:00Z,19.775,-155.075,26.400000000000000
1991-11-11T12:00:00Z,19.775,-155.075,26.42
1991-11-12T12:00:00Z,19.775,-155.075,26.48
1991-11-13T12:00:00Z,19.775,-155.075,26.79
1991-11-14T12:00:00Z,19.775,-155.075,26.78
1991-11-15T12:00:00Z,19.775,-155.075,26.59
1991-11-16T12:00:00Z,19.775,-155.075,26.66
1991-11-17T12:00:00Z,19.775,-155.075,26.64
1991-11-18T12:00:00Z,19.775,-155.075,26.61
1991-11-19T12:00:00Z,19.775,-155.075,26.59
1991-11-20T12:00:00Z,19.775,-155.075,26.580000000000000
1991-11-21T12:00:00Z,19.775,-155.075,26.43
1991-11-22T12:00:00Z,19.775,-155.075,26.21
1991-11-23T12:00:00Z,19.775,-155.075,26.17
1991-11-24T12:00:00Z,19.775,-155.075,26.2
1991-11-25T12:00:00Z,19.775,-155.075,26.21
1991-11-26T12:00:00Z,19.775,-155.075,26.19
1991-11-27T12:00:00Z,19.775,-155.075,26.12
1991-11-28T12:00:00Z,19.775,-155.075,26.01
1991-11-29T12:00:00Z,19.775,-155.075,25.44
1991-11-30T12:00:00Z,19.775,-155.075,25.080000000000000
1991-12-01T12:00:00Z,19.775,-155.075,25.73
1991-12-02T12:00:00Z,19.775,-155.075,25.86
1991-12-03T12:00:00Z,19.775,-155.075,25.28
1991-12-04T12:00:00Z,19.775,-155.075,25.82
1991-12-05T12:00:00Z,19.775,-155.075,25.82
1991-12-06T12:00:00Z,19.775,-155.075,25.82
1991-12-07T12:00:00Z,19.775,-155.075,25.44
1991-12-08T12:00:00Z,19.775,-155.075,25.36
1991-12-09T12:00:00Z,19.775,-155.075,25.38
1991-12-10T12:00:00Z,19.775,-155.075,25.490000000000000
1991-12-11T12:00:00Z,19.775,-155.075,25.37
1991-12-12T12:00:00Z,19.775,-155.075,25.32
1991-12-13T12:00:00Z,19.775,-155.075,25.21
1991-12-14T12:00:00Z,19.775,-155.075,25.57
1991-12-15T12:00:00Z,19.775,-155.075,25.66
